Mode,Band,Node,Lv,x,y, tuning OK
0,2,00,0,0,0,0
0,2,01,0.0349657982587814,0.336821615695953,0.368675768375397,0
0,2,02,0.0432769991457462,0.334145307540894,0.369377762079239,0
0,2,03,0.08783970028162,0.305115908384323,0.321855455636978,1
0,2,04,0.183556392788887,0.306017965078354,0.321846723556519,1
0,2,05,0.318151086568832,0.304925918579102,0.320347249507904,1
0,2,06,0.497109800577164,0.304634749889374,0.320114642381668,1
0,2,07,0.983767986297607,0.305332094430923,0.321186780929565,1
0,2,08,1.64981555938721,0.304966330528259,0.321524441242218,1
0,2,09,2.5159227848053,0.304591774940491,0.321513742208481,1
0,2,10,4.86266708374023,0.304962307214737,0.321353316307068,1
0,2,11,8.01609897613525,0.305546075105667,0.321205377578735,1
0,2,12,12.1317329406738,0.304743438959122,0.321410655975342,1
0,2,13,17.1432151794434,0.304417103528976,0.320769816637039,1
0,2,14,23.0148048400879,0.305246651172638,0.321597069501877,1
0,2,15,37.9726715087891,0.305219292640686,0.321245014667511,1
0,2,16,57.0285873413086,0.304392099380493,0.320463687181473,1
0,2,17,80.1756744384766,0.304796785116196,0.320936679840088,1
0,2,18,107.915382385254,0.304857283830643,0.321086853742599,1
0,2,19,139.743682861328,0.305477023124695,0.32128170132637,1
0,2,20,315.272003173828,0.305238246917725,0.320919513702393,1
0,2,21,432.416198730469,0.304605752229691,0.320844799280167,1
0,2,22,465.574951171875,0.30533105134964,0.320779263973236,1
0,2,23,500.776702880859,0.305129319429398,0.320823341608047,1
0,2,24,504.724151611328,0.304794371128082,0.321420133113861,1
1,2,00,0,0,0,0
1,2,01,0.026774799451232,0.314957976341248,0.356933087110519,0
1,2,02,0.029824199154973,0.304354429244995,0.335314363241196,0
1,2,03,0.087875097990036,0.306089043617249,0.322256296873093,1
1,2,04,0.182739302515984,0.304821074008942,0.321268349885941,1
1,2,05,0.319735288619995,0.305316239595413,0.321468949317932,1
1,2,06,0.493873804807663,0.304311543703079,0.321263015270233,1
1,2,07,0.984024703502655,0.304677903652191,0.32094344496727,1
1,2,08,1.65305685997009,0.304471015930176,0.320913821458817,1
1,2,09,2.50676083564758,0.304853796958923,0.320833057165146,1
1,2,10,4.83747100830078,0.304949760437012,0.321205168962479,1
1,2,11,8.01360321044922,0.305506080389023,0.32107275724411,1
1,2,12,12.1201848983765,0.305191874504089,0.321326315402985,1
1,2,13,17.0739364624023,0.305363535881042,0.321591109037399,1
1,2,14,23.0140972137451,0.304823487997055,0.321100383996964,1
1,2,15,37.8929710388184,0.3055080473423,0.32142236828804,1
1,2,16,56.9451141357422,0.304535150527954,0.320744663476944,1
1,2,17,80.0148849487305,0.305252432823181,0.320999592542648,1
1,2,18,107.888092041016,0.304619282484055,0.32085794210434,1
1,2,19,140.269424438477,0.304609298706055,0.320894062519073,1
1,2,20,316.347076416016,0.304864853620529,0.321001172065735,1
1,2,21,434.402191162109,0.305366337299347,0.320911318063736,1
1,2,22,467.424987792969,0.304758310317993,0.320865392684937,1
1,2,23,500.256958007813,0.304921299219131,0.320960938930511,1
1,2,24,505.306823730469,0.305235028266907,0.32155966758728,1
4,1,00,0,0,0,0
4,1,01,0.0286663006991148,0.313073396682739,0.359978348016739,0
4,1,02,0.0285132005810738,0.313887089490891,0.359814792871475,0
4,1,03,0.0285547003149986,0.313115894794464,0.359959661960602,0
4,1,04,0.0292444005608559,0.314244508743286,0.361009448766708,0
4,1,05,0.038477499037981,0.304890960454941,0.321602344512939,1
4,1,06,0.0597093999385834,0.304998636245728,0.321674585342407,1
4,1,07,0.120174303650856,0.304988831281662,0.32358381152153,0
4,1,08,0.198428094387054,0.305485010147095,0.322253286838531,0
4,1,09,0.295009404420853,0.300454646348953,0.316430538892746,0
4,1,10,0.581464529037476,0.304707258939743,0.320930391550064,1
4,1,11,0.962322473526001,0.305275171995163,0.320786505937576,1
4,1,12,1.46401655673981,0.306505918502808,0.32182639837265,0
4,1,13,2.04930758476257,0.304821342229843,0.320509284734726,1
4,1,14,2.7706241607666,0.304851204156876,0.320401698350906,1
4,1,15,4.54730129241943,0.304998189210892,0.321145683526993,1
4,1,16,6.89718961715698,0.305341631174088,0.323518186807632,0
4,1,17,9.6544771194458,0.305003732442856,0.320493042469025,1
4,1,18,12.9655933380127,0.30440965294838,0.321102946996689,1
4,1,19,16.7885971069336,0.305044859647751,0.320486515760422,1
4,1,20,37.8480224609375,0.304611265659332,0.321509957313538,1
4,1,21,51.907341003418,0.30519962310791,0.321231484413147,1
4,1,22,56.0955123901367,0.304452538490295,0.320673435926437,1
4,1,23,59.8868408203125,0.305239230394363,0.320588171482086,1
4,1,24,60.5993385314941,0.305264204740524,0.32072314620018,1
